0.03183,0.01854,0.02517,0.02664,0.03304,0.03288,0.0165,0.03566,0.03405,0.03515,0.03047,0.03872,0.03698,0.03419,0.02887,0.03891,0.02561,0.0181,0.01988,0.02467,0.0291,0.01894,0.01281,0.03436,0.0265,0.02895,0.02672,0.03872,0.03413,0.02308,0.02887,0.03891,0,0,0,0,0,0,0,0.5,0.76553,0.80651,0.80068,0.9694,0.9223,0.82642,0.95881,1.05637,0.06407,0.06407,0.06407,0.06407,0.06407,0.06407,0.06348,0.06348,0.09979,0.09445,0.08885,0.08249,0.08082,0.0707,0.06292,0.06993
0.01854,0.02517,0.02664,0.03304,0.03288,0.0165,0.03566,0.03505,0.03515,0.03047,0.03872,0.03698,0.03419,0.02887,0.03891,0.04174,0.0181,0.01988,0.02467,0.0291,0.01894,0.01281,0.03436,0.03117,0.02895,0.02672,0.03872,0.03413,0.02308,0.02887,0.03891,0.04153,0,0,0,0,0,0,0.5,0.5,0.80651,0.80068,0.9694,0.9223,0.82642,0.95881,1.05637,1.02876,0.06407,0.06407,0.06407,0.06407,0.06407,0.06348,0.06348,0.06348,0.09445,0.08885,0.08249,0.08082,0.0707,0.06292,0.06993,0.07853
0.02517,0.02664,0.03304,0.03288,0.0165,0.03566,0.03505,0.03913,0.03047,0.03872,0.03698,0.03419,0.02887,0.03891,0.04174,0.04128,0.01988,0.02467,0.0291,0.01894,0.01281,0.03436,0.03117,0.02578,0.02672,0.03872,0.03413,0.02308,0.02887,0.03891,0.04153,0.03396,0,0,0,0,0,0.5,0.5,0,0.80068,0.9694,0.9223,0.82642,0.95881,1.05637,1.02876,0.90505,0.06407,0.06407,0.06407,0.06407,0.06348,0.06348,0.06348,0.06348,0.08885,0.08249,0.08082,0.0707,0.06292,0.06993,0.07853,0.08384
0.02664,0.03304,0.03288,0.0165,0.03566,0.03505,0.03913,0.01998,0.03872,0.03698,0.03419,0.02887,0.03891,0.04174,0.04128,0.03136,0.02467,0.0291,0.01894,0.01281,0.03436,0.03117,0.02578,0.01869,0.03872,0.03413,0.02308,0.02887,0.03891,0.04153,0.03396,0.029,0,0,0,0,0.5,0.5,0,0,0.9694,0.9223,0.82642,0.95881,1.05637,1.02876,0.90505,0.83245,0.06407,0.06407,0.06407,0.06348,0.06348,0.06348,0.06348,0.06348,0.08249,0.08082,0.0707,0.06292,0.06993,0.07853,0.08384,0.08723
0.03304,0.03288,0.0165,0.03566,0.03505,0.03913,0.01998,0.02741,0.03698,0.03419,0.02887,0.03891,0.04174,0.04128,0.03136,0.02784,0.0291,0.01894,0.01281,0.03436,0.03117,0.02578,0.01869,0.00382,0.03413,0.02308,0.02887,0.03891,0.04153,0.03396,0.029,0.00532,0,0,0,0.5,0.5,0,0,0,0.9223,0.82642,0.95881,1.05637,1.02876,0.90505,0.83245,0.56302,0.06407,0.06407,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.08082,0.0707,0.06292,0.06993,0.07853,0.08384,0.08723,0.08441
0.03288,0.0165,0.03566,0.03505,0.03913,0.01998,0.02741,0.00957,0.03419,0.02887,0.03891,0.04174,0.04128,0.03136,0.02784,0.02241,0.01894,0.01281,0.03436,0.03117,0.02578,0.01869,0.00382,-0.00028,0.02308,0.02887,0.03891,0.04153,0.03396,0.029,0.00532,0.02091,0,0,0.5,0.5,0,0,0,0,0.82642,0.95881,1.05637,1.02876,0.90505,0.83245,0.56302,0.74782,0.06407,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.0707,0.06292,0.06993,0.07853,0.08384,0.08723,0.08441,0.08438
0.0165,0.03566,0.03505,0.03913,0.01998,0.02741,0.00957,0.01687,0.02887,0.03891,0.04174,0.04128,0.03136,0.02784,0.02241,0.02007,0.01281,0.03436,0.03117,0.02578,0.01869,0.00382,-0.00028,0.00768,0.02887,0.03891,0.04153,0.03396,0.029,0.00532,0.02091,0.01964,0,0.5,0.5,0,0,0,0,0,0.95881,1.05637,1.02876,0.90505,0.83245,0.56302,0.74782,0.73141,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06292,0.06993,0.07853,0.08384,0.08723,0.08441,0.08438,0.08489
0.03566,0.03505,0.03913,0.01998,0.02741,0.00957,0.01687,0.01718,0.03891,0.04174,0.04128,0.03136,0.02784,0.02241,0.02007,0.04187,0.03436,0.03117,0.02578,0.01869,0.00382,-0.00028,0.00768,0.01612,0.03891,0.04153,0.03396,0.029,0.00532,0.02091,0.01964,0.03804,0.5,0.5,0,0,0,0,0,0,1.05637,1.02876,0.90505,0.83245,0.56302,0.74782,0.73141,0.94507,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06993,0.07853,0.08384,0.08723,0.08441,0.08438,0.08489,0.08546
0.03505,0.03913,0.01998,0.02741,0.00957,0.01687,0.01718,0.03737,0.04174,0.04128,0.03136,0.02784,0.02241,0.02007,0.04187,0.0433,0.03117,0.02578,0.01869,0.00382,-0.00028,0.00768,0.01612,0.03419,0.04153,0.03396,0.029,0.00532,0.02091,0.01964,0.03804,0.03821,0.5,0,0,0,0,0,0,0,1.02876,0.90505,0.83245,0.56302,0.74782,0.73141,0.94507,0.9618,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.07853,0.08384,0.08723,0.08441,0.08438,0.08489,0.08546,0.08275
0.03913,0.01998,0.02741,0.00957,0.01687,0.01718,0.03737,0.03667,0.04128,0.03136,0.02784,0.02241,0.02007,0.04187,0.0433,0.04132,0.02578,0.01869,0.00382,-0.00028,0.00768,0.01612,0.03419,0.02442,0.03396,0.029,0.00532,0.02091,0.01964,0.03804,0.03821,0.02632,0,0,0,0,0,0,0,0,0.90505,0.83245,0.56302,0.74782,0.73141,0.94507,0.9618,0.83289,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.08384,0.08723,0.08441,0.08438,0.08489,0.08546,0.08275,0.07907
0.01998,0.02741,0.00957,0.01687,0.01718,0.03737,0.03667,0.0264,0.03136,0.02784,0.02241,0.02007,0.04187,0.0433,0.04132,0.02809,0.01869,0.00382,-0.00028,0.00768,0.01612,0.03419,0.02442,0.00766,0.029,0.00532,0.02091,0.01964,0.03804,0.03821,0.02632,0.01587,0,0,0,0,0,0,0,0,0.83245,0.56302,0.74782,0.73141,0.94507,0.9618,0.83289,0.71409,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.08723,0.08441,0.08438,0.08489,0.08546,0.08275,0.07907,0.07413
0.02741,0.00957,0.01687,0.01718,0.03737,0.03667,0.0264,0.00289,0.02784,0.02241,0.02007,0.04187,0.0433,0.04132,0.02809,0.01088,0.00382,-0.00028,0.00768,0.01612,0.03419,0.02442,0.00766,-0.00131,0.00532,0.02091,0.01964,0.03804,0.03821,0.02632,0.01587,-0.00131,0,0,0,0,0,0,0,0,0.56302,0.74782,0.73141,0.94507,0.9618,0.83289,0.71409,0.4802,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.08441,0.08438,0.08489,0.08546,0.08275,0.07907,0.07413,0.06638
0.00957,0.01687,0.01718,0.03737,0.03667,0.0264,0.00289,-0.01253,0.02241,0.02007,0.04187,0.0433,0.04132,0.02809,0.01088,-0.00623,-0.00028,0.00768,0.01612,0.03419,0.02442,0.00766,-0.00131,-0.02199,0.02091,0.01964,0.03804,0.03821,0.02632,0.01587,-0.00131,-0.00875,0,0,0,0,0,0,0,0,0.74782,0.73141,0.94507,0.9618,0.83289,0.71409,0.4802,0.3624,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06344,0.08438,0.08489,0.08546,0.08275,0.07907,0.07413,0.06638,0.0636
0.01687,0.01718,0.03737,0.03667,0.0264,0.00289,-0.01253,-0.01182,0.02007,0.04187,0.0433,0.04132,0.02809,0.01088,-0.00623,-0.00657,0.00768,0.01612,0.03419,0.02442,0.00766,-0.00131,-0.02199,-0.01686,0.01964,0.03804,0.03821,0.02632,0.01587,-0.00131,-0.00875,-0.01518,0,0,0,0,0,0,0,0,0.73141,0.94507,0.9618,0.83289,0.71409,0.4802,0.3624,0.24298,0.06348,0.06348,0.06348,0.06348,0.06348,0.06348,0.06344,0.06283,0.08489,0.08546,0.08275,0.07907,0.07413,0.06638,0.0636,0.05906
0.01718,0.03737,0.03667,0.0264,0.00289,-0.01253,-0.01182,-0.0224,0.04187,0.0433,0.04132,0.02809,0.01088,-0.00623,-0.00657,-0.01715,0.01612,0.03419,0.02442,0.00766,-0.00131,-0.02199,-0.01686,-0.03437,0.03804,0.03821,0.02632,0.01587,-0.00131,-0.00875,-0.01518,-0.02681,0,0,0,0,0,0,0,0,0.94507,0.9618,0.83289,0.71409,0.4802,0.3624,0.24298,0.05261,0.06348,0.06348,0.06348,0.06348,0.06348,0.06344,0.06283,0.06192,0.08546,0.08275,0.07907,0.07413,0.06638,0.0636,0.05906,0.05993
0.03737,0.03667,0.0264,0.00289,-0.01253,-0.01182,-0.0224,-0.02726,0.0433,0.04132,0.02809,0.01088,-0.00623,-0.00657,-0.01715,-0.01404,0.03419,0.02442,0.00766,-0.00131,-0.02199,-0.01686,-0.03437,-0.02768,0.03821,0.02632,0.01587,-0.00131,-0.00875,-0.01518,-0.02681,-0.01404,0,0,0,0,0,0,0,0,0.9618,0.83289,0.71409,0.4802,0.3624,0.24298,0.05261,0.25619,0.06348,0.06348,0.06348,0.06348,0.06344,0.06283,0.06192,0.05973,0.08275,0.07907,0.07413,0.06638,0.0636,0.05906,0.05993,0.05759
0.03667,0.0264,0.00289,-0.01253,-0.01182,-0.0224,-0.02726,-0.00936,0.04132,0.02809,0.01088,-0.00623,-0.00657,-0.01715,-0.01404,-0.00852,0.02442,0.00766,-0.00131,-0.02199,-0.01686,-0.03437,-0.02768,-0.03057,0.02632,0.01587,-0.00131,-0.00875,-0.01518,-0.02681,-0.01404,-0.02448,0,0,0,0,0,0,0,0,0.83289,0.71409,0.4802,0.3624,0.24298,0.05261,0.25619,0.10202,0.06348,0.06348,0.06348,0.06344,0.06283,0.06192,0.05973,0.05973,0.07907,0.07413,0.06638,0.0636,0.05906,0.05993,0.05759,0.06152
0.0264,0.00289,-0.01253,-0.01182,-0.0224,-0.02726,-0.00936,-0.01927,0.02809,0.01088,-0.00623,-0.00657,-0.01715,-0.01404,-0.00852,-0.00247,0.00766,-0.00131,-0.02199,-0.01686,-0.03437,-0.02768,-0.03057,-0.01969,0.01587,-0.00131,-0.00875,-0.01518,-0.02681,-0.01404,-0.02448,-0.00604,0,0,0,0,0,0,0,0,0.71409,0.4802,0.3624,0.24298,0.05261,0.25619,0.10202,0.40172,0.06348,0.06348,0.06344,0.06283,0.06192,0.05973,0.05973,0.05973,0.07413,0.06638,0.0636,0.05906,0.05993,0.05759,0.06152,0.06144
0.00289,-0.01253,-0.01182,-0.0224,-0.02726,-0.00936,-0.01927,-0.00448,0.01088,-0.00623,-0.00657,-0.01715,-0.01404,-0.00852,-0.00247,0.00035,-0.00131,-0.02199,-0.01686,-0.03437,-0.02768,-0.03057,-0.01969,-0.01162,-0.00131,-0.00875,-0.01518,-0.02681,-0.01404,-0.02448,-0.00604,-0.00343,0,0,0,0,0,0,0,0,0.4802,0.3624,0.24298,0.05261,0.25619,0.10202,0.40172,0.44296,0.06348,0.06344,0.06283,0.06192,0.05973,0.05973,0.05973,0.05973,0.06638,0.0636,0.05906,0.05993,0.05759,0.06152,0.06144,0.06017
-0.01253,-0.01182,-0.0224,-0.02726,-0.00936,-0.01927,-0.00448,-0.00516,-0.00623,-0.00657,-0.01715,-0.01404,-0.00852,-0.00247,0.00035,-0.00013,-0.02199,-0.01686,-0.03437,-0.02768,-0.03057,-0.01969,-0.01162,-0.01482,-0.00875,-0.01518,-0.02681,-0.01404,-0.02448,-0.00604,-0.00343,-0.0039,0,0,0,0,0,0,0,0,0.3624,0.24298,0.05261,0.25619,0.10202,0.40172,0.44296,0.43504,0.06344,0.06283,0.06192,0.05973,0.05973,0.05973,0.05973,0.05973,0.0636,0.05906,0.05993,0.05759,0.06152,0.06144,0.06017,0.06011
-0.01182,-0.0224,-0.02726,-0.00936,-0.01927,-0.00448,-0.00516,-0.01183,-0.00657,-0.01715,-0.01404,-0.00852,-0.00247,0.00035,-0.00013,-0.0093,-0.01686,-0.03437,-0.02768,-0.03057,-0.01969,-0.01162,-0.01482,-0.02192,-0.01518,-0.02681,-0.01404,-0.02448,-0.00604,-0.00343,-0.0039,-0.0215,0,0,0,0,0,0,0,0,0.24298,0.05261,0.25619,0.10202,0.40172,0.44296,0.43504,0.15842,0.06283,0.06192,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05906,0.05993,0.05759,0.06152,0.06144,0.06017,0.06011,0.06294
-0.0224,-0.02726,-0.00936,-0.01927,-0.00448,-0.00516,-0.01183,-0.0154,-0.01715,-0.01404,-0.00852,-0.00247,0.00035,-0.00013,-0.0093,-0.00698,-0.03437,-0.02768,-0.03057,-0.01969,-0.01162,-0.01482,-0.02192,-0.02193,-0.02681,-0.01404,-0.02448,-0.00604,-0.00343,-0.0039,-0.0215,-0.0095,0,0,0,0,0,0,0,0,0.05261,0.25619,0.10202,0.40172,0.44296,0.43504,0.15842,0.34702,0.06192,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05993,0.05759,0.06152,0.06144,0.06017,0.06011,0.06294,0.06213
-0.02726,-0.00936,-0.01927,-0.00448,-0.00516,-0.01183,-0.0154,-0.01382,-0.01404,-0.00852,-0.00247,0.00035,-0.00013,-0.0093,-0.00698,-0.00813,-0.02768,-0.03057,-0.01969,-0.01162,-0.01482,-0.02192,-0.02193,-0.01951,-0.01404,-0.02448,-0.00604,-0.00343,-0.0039,-0.0215,-0.0095,-0.01129,0,0,0,0,0,0,0,0,0.25619,0.10202,0.40172,0.44296,0.43504,0.15842,0.34702,0.31863,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05759,0.06152,0.06144,0.06017,0.06011,0.06294,0.06213,0.06223
-0.00936,-0.01927,-0.00448,-0.00516,-0.01183,-0.0154,-0.01382,-0.03395,-0.00852,-0.00247,0.00035,-0.00013,-0.0093,-0.00698,-0.00813,-0.02213,-0.03057,-0.01969,-0.01162,-0.01482,-0.02192,-0.02193,-0.01951,-0.03459,-0.02448,-0.00604,-0.00343,-0.0039,-0.0215,-0.0095,-0.01129,-0.02551,0,0,0,0,0,0,0,0,0.10202,0.40172,0.44296,0.43504,0.15842,0.34702,0.31863,0.11357,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06152,0.06144,0.06017,0.06011,0.06294,0.06213,0.06223,0.06601
-0.01927,-0.00448,-0.00516,-0.01183,-0.0154,-0.01382,-0.03395,-0.02158,-0.00247,0.00035,-0.00013,-0.0093,-0.00698,-0.00813,-0.02213,-0.02031,-0.01969,-0.01162,-0.01482,-0.02192,-0.02193,-0.01951,-0.03459,-0.04696,-0.00604,-0.00343,-0.0039,-0.0215,-0.0095,-0.01129,-0.02551,-0.04569,0,0,0,0,0,0,0,-0.5,0.40172,0.44296,0.43504,0.15842,0.34702,0.31863,0.11357,-0.08786,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06144,0.06017,0.06011,0.06294,0.06213,0.06223,0.06601,0.07773
-0.00448,-0.00516,-0.01183,-0.0154,-0.01382,-0.03395,-0.02158,-0.03644,0.00035,-0.00013,-0.0093,-0.00698,-0.00813,-0.02213,-0.02031,-0.03178,-0.01162,-0.01482,-0.02192,-0.02193,-0.01951,-0.03459,-0.04696,-0.04768,-0.00343,-0.0039,-0.0215,-0.0095,-0.01129,-0.02551,-0.04569,-0.0358,0,0,0,0,0,0,-0.5,0,0.44296,0.43504,0.15842,0.34702,0.31863,0.11357,-0.08786,0.07448,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06017,0.06011,0.06294,0.06213,0.06223,0.06601,0.07773,0.08414
-0.00516,-0.01183,-0.0154,-0.01382,-0.03395,-0.02158,-0.03644,-0.04464,-0.00013,-0.0093,-0.00698,-0.00813,-0.02213,-0.02031,-0.03178,-0.04443,-0.01482,-0.02192,-0.02193,-0.01951,-0.03459,-0.04696,-0.04768,-0.05528,-0.0039,-0.0215,-0.0095,-0.01129,-0.02551,-0.04569,-0.0358,-0.05273,0,0,0,0,0,-0.5,0,-0.5,0.43504,0.15842,0.34702,0.31863,0.11357,-0.08786,0.07448,-0.04542,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06011,0.06294,0.06213,0.06223,0.06601,0.07773,0.08414,0.09667
-0.01183,-0.0154,-0.01382,-0.03395,-0.02158,-0.03644,-0.04464,-0.04194,-0.0093,-0.00698,-0.00813,-0.02213,-0.02031,-0.03178,-0.04443,-0.03489,-0.02192,-0.02193,-0.01951,-0.03459,-0.04696,-0.04768,-0.05528,-0.0522,-0.0215,-0.0095,-0.01129,-0.02551,-0.04569,-0.0358,-0.05273,-0.04109,0,0,0,0,-0.5,0,-0.5,0,0.15842,0.34702,0.31863,0.11357,-0.08786,0.07448,-0.04542,0.08118,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06294,0.06213,0.06223,0.06601,0.07773,0.08414,0.09667,0.0981
-0.0154,-0.01382,-0.03395,-0.02158,-0.03644,-0.04464,-0.04194,-0.03192,-0.00698,-0.00813,-0.02213,-0.02031,-0.03178,-0.04443,-0.03489,-0.02398,-0.02193,-0.01951,-0.03459,-0.04696,-0.04768,-0.05528,-0.0522,-0.03406,-0.0095,-0.01129,-0.02551,-0.04569,-0.0358,-0.05273,-0.04109,-0.02827,0,0,0,-0.5,0,-0.5,0,0,0.34702,0.31863,0.11357,-0.08786,0.07448,-0.04542,0.08118,0.1934,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06213,0.06223,0.06601,0.07773,0.08414,0.09667,0.0981,0.09221
-0.01382,-0.03395,-0.02158,-0.03644,-0.04464,-0.04194,-0.03192,-0.02196,-0.00813,-0.02213,-0.02031,-0.03178,-0.04443,-0.03489,-0.02398,-0.01938,-0.01951,-0.03459,-0.04696,-0.04768,-0.05528,-0.0522,-0.03406,-0.03596,-0.01129,-0.02551,-0.04569,-0.0358,-0.05273,-0.04109,-0.02827,-0.03015,0,0,-0.5,0,-0.5,0,0,0,0.31863,0.11357,-0.08786,0.07448,-0.04542,0.08118,0.1934,0.15866,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06223,0.06601,0.07773,0.08414,0.09667,0.0981,0.09221,0.08832
-0.03395,-0.02158,-0.03644,-0.04464,-0.04194,-0.03192,-0.02196,-0.0289,-0.02213,-0.02031,-0.03178,-0.04443,-0.03489,-0.02398,-0.01938,-0.01228,-0.03459,-0.04696,-0.04768,-0.05528,-0.0522,-0.03406,-0.03596,-0.03106,-0.02551,-0.04569,-0.0358,-0.05273,-0.04109,-0.02827,-0.03015,-0.0153,0,-0.5,0,-0.5,0,0,0,0,0.11357,-0.08786,0.07448,-0.04542,0.08118,0.1934,0.15866,0.31424,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.06601,0.07773,0.08414,0.09667,0.0981,0.09221,0.08832,0.08236
-0.02158,-0.03644,-0.04464,-0.04194,-0.03192,-0.02196,-0.0289,-0.02366,-0.02031,-0.03178,-0.04443,-0.03489,-0.02398,-0.01938,-0.01228,-0.02193,-0.04696,-0.04768,-0.05528,-0.0522,-0.03406,-0.03596,-0.03106,-0.03579,-0.04569,-0.0358,-0.05273,-0.04109,-0.02827,-0.03015,-0.0153,-0.03016,-0.5,0,-0.5,0,0,0,0,0,-0.08786,0.07448,-0.04542,0.08118,0.1934,0.15866,0.31424,0.14027,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.07773,0.08414,0.09667,0.0981,0.09221,0.08832,0.08236,0.08384
-0.03644,-0.04464,-0.04194,-0.03192,-0.02196,-0.0289,-0.02366,-0.02078,-0.03178,-0.04443,-0.03489,-0.02398,-0.01938,-0.01228,-0.02193,-0.01926,-0.04768,-0.05528,-0.0522,-0.03406,-0.03596,-0.03106,-0.03579,-0.03968,-0.0358,-0.05273,-0.04109,-0.02827,-0.03015,-0.0153,-0.03016,-0.03424,0,-0.5,0,0,0,0,0,0,0.07448,-0.04542,0.08118,0.1934,0.15866,0.31424,0.14027,0.10858,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.05973,0.08414,0.09667,0.0981,0.09221,0.08832,0.08236,0.08384,0.08749
